,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
10,11 11 11 33 192 192 192 192 6 33 192 243 125 125 125 125 192 5 197 197 197 197 85 174 174 174 174 195 5 3 6 3 6 91 192 195 192 6 195 6 91 195 3 6 195 195 6 6 6 6 6 195 5 5 196 196 195 197 5 6 195 6 91 195 91 6 6 5 197 197 192 3 45 5 197 197 192 3 3 3 3 3 3 3 3 3 3 6 91 195 195 195 195 5 221 220 220 6 220 3 195 91 195 195 5 195 91 6 195 3 6 195 5 195 195 6 195 6 91 6 195 3 6 91 195 3 6 91 195 5 6 6 91 6 6 195 5 5 5 5 195 3 6 3 6 91 195 3 6 195 5 5 5 6 6 195 195 195 195 195 195 195 195 5 6 6 195 4,0,0,0,0,0,0
11,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 125 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 168 146 3 146 168 3 168 168 168 146 168 168 168 3 146 168 146 146 168 168 146 168 168 146 146 196 33 33 196 3 33 33 33 33 6 125 3 3 3 3 45 33 196 5 3 3 6 33 3 6 33 33 125 33 33 33 33 33 3 33 168 146 3 168 122 102 122 102 221 4 192 3 3 6 91 3 220 102 201 202 201 202 102 331 158 158,0,0,0,0,0,0
12,102 4 168 6 168 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 3 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 3 102 240 168 3 102 168 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 3 102 240 168 3 102 3 102 240 240 240 240 168 3 102 168 168 3 102 168 3 102 3 102 240 168 3 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 168 240 3 240 240 240 240 240 102 168 3 102 168 3 102 168 3 102 168 3 102 168 3 102 168 3 102 168 240 3 240 240 240 102 168 3 102 168 3 102 168 3 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168,0,0,0,0,0,0
13,240 331 240 240 240 240 240 240 240 196 196 78 5 3 3 3 3 3 3 3 3 3 3 3 6 240 78 5 78 3 78 78 196 78 3 6 78 78 78 78 196 196 78 5 3 6 78 3 6 78 240 240 78 265 240 240 240 78 78 265 240 78 265 240 240 78 240 240 240 78 265 240 240 78 265 240 240 78 265 240 240 78 265 240 240 78 78 265 240 240 240 78 265 240 240 78 78 265 240 240 240 240 78 265 240 78 265 240 240 78 78 265 240 240 78 265 240 240 240 240 78 240 78 265 240 78 265 240 240 240 240 240 78 240 78 265 240 240 240 78 265 240 240 78 265 240 240 240 240 78 240 78 265 240 240 78 265 240 240 240 78 240 196 240 78 196 78 265 240 240 240 196 78 196 78 265 240 240 196 240 78 240 196 240 78 240 240 265 240 240 240 196 78 196 240 240 240 196 240 240 78 240 240 240 196 78 265 240 240 240 196 78 265 240 240 196 78 240 240 78 240 240 196 240 240 78 219,0,0,0,0,0,0
14,191 6 5 6 5 6 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 11 45 33 33 33 192 125 125 45 45 192,0,0,0,0,0,0
15,311 78 265 240 240 265 240 240 240 240 265 240 240 265 240 196 78 240 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 78 240 240 240 240 78 265 240 240 240 240 78 240 78 265 240 240 240 78 265 240 240 240 78 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 240 240 196 240 78 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 78 265 240 240 240 78 265 78 240 78 265 240 240 78 196 4 78 265 240 240 196 240 78 240 265 240 240 196 78 265 240 240 240 196 240 240 78 265 240 240 265 240 240 196 78 265 240 240 240 196 78 240 240 196 5 196 196 196 196 240 240 240 240 78 265 240 240 78 78 265 240 240 78 265 240 240 78 240 78 265 240 78 265 240 240 240 240 78 240 5 197 78 265 240 240 240 3 78 265 240 240 240 6 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 265 240 240 240 220 220 196 78 196 78 196 78 196 78 196 78 78 5 3 6 78 78 196 78 78 5 3 6 78 78 196 196 196 78 196 78 196 220 78 265 240 240 240 196 78 265 240 240 78 265 240 240 240 240 78 240 196 78 78 265 240 240 240 196 78 78 265 240 240 240 196 78 78 265 240 240 240 196 78 78 265 240 240 240 196 78 78 5 3 6 78 78 78 265 240 240 240 196 78 78 5 3 6 78 78 78 265 240 240 78 265 240 219 240,0,0,0,0,0,0
16,11 197 5 243 174 122 45 3 3 3 3 3 3 3 3 6 91 5 197 5 220 220 5 5 5 5 5 197 5 5 220 220 220 5 6 5 5 5 220 220 6 5 6 220 5 220 5 5 220 300 300 5 6 300 5 300 220 5 5 5 220 5 5 220 5 6 300 6 133 6 5 300 220 220 5 5 6 133 5 6 220 300 300 133 5 5 5 5 300 5 220 220 5 5 5 5 220 5 5 220 220 220 6 133 5 5 220 5 133 5 197 5 133 5 5 300 5 220 5 220 5 5 220 220 220 6 5 220 197 220 300 6 220 5 197 220 220 5 197 300 5 300 300 5 5 5 220 220 220 220 5 220 5 300 5 5 220 133 6 5 220 5 220 5 220 5 133 220 5 220 197 220 5 220 6 197 220 5 5 5 5 220 5 220 220 5 220 220 5 220 300 5 300 6 5 220 5 133 6 5 220 197 220 5 220 197 6 300 5 220,0,0,0,0,0,0
17,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220 196 196 196 196 196 196 196 196 196 196 196 220 6 197 192 4 4 4 4 174 174 174 174 174 174 174 174 174 174 174 174 6 91 6,0,0,0,0,0,0
18,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 192 192 243 125 125 125 125 125 125 125 125 125 125 192 125 125 125 125 125 125 125 91 45 45 195 195 195 195 196 196 196 85 196 195 33 195 195 33 195 5 197 192 3 3 3 3 3 3 3 3 33 5 197 192 3 91 3 3 3 3 3 3 3 3 6 91 5 197 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 45 3 3 3 3 3 6 91 33 3 192 192 45 13 13 5 197 197 192 3 140 3 91 197 33 195 195 195 195 33 192 192 192 3 3 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 192 3 3 45 45 45 45 45 192 45 45 45 45 45 45 3 3 45 3 33 5 4 33 5 141 33 4 3 3 3 3 4 4 33 33 33 4 3 3 4 6 91 4 3 4 3 3 4 6 91 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 6 91 3 33 33 33 5 3 3 4 6 91 3 3 3 3 3 3 3 3 3 3 3 33 33 33 33 33 33 5 5 5 5 141 141 141 141 33 91 33 33 4 3 33 33 33 33 33 33 5 3 4 3 4 4 6 91 33 4 192 4 6 91 33 33 4 4 33 33 33 4 6 33 33 33 195 3 33 33 33 33 5 3 33 33 3 3 3 3 3 3 3 4 6 91 4 4 4 4 4 4 3 3 3 3 3 3 33 33 33 5 33 192 3 6 3 33 5 3 91 33 4 4 5 33 5 5 5 5 141 141 5 33 5 3 6 91 3 33 6 33 6 33 33 3 33 33 33 33 33 33 33 5 33 195 33 6 33 4 4 4 4 4 4 4 3 33,0,0,0,0,0,0
19,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 192 192 243 125 125 125 125 125 125 125 125 125 125 192 125 125 125 125 125 125 125 91 45 45 195 195 195 195 196 196 196 85 196 195 33 195 195 33 195 5 197 192 3 3 3 3 3 3 3 3 3 6 91 33 5 91 91 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 6 91 192 192 45 45 13 3 197 4 33 195 3 192 192 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 45 45 45 45 192 45 45 3 3 45 3 3 3 3 3 6 91 4 13 195 174 33 195 5 5 197 192 4 197 33 33 3 3 33 33 33 33 195 3 33 3 4 4 33 33 4 91 33 33 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 6 91 3 33 6 3 4 6 91 3 3 3 3 3 3 3 3 3 3 33 33 33 33 5 33 33 5 3 3 33 33 6 33 3 33 33 33 33 33 33 4 4 3 4 4 6 91 33 33 33 33 33 4 6 91 33 33 4 33 4 33 33 33 33 195 33 3 3 3 3 3 3 3 3 4 6 91 4 3 3 3 3 3 3 3 3 33 33 33 33 4 33 192 3 91 3 4 6 33 33 4 6 33 33 3 5 33 5 5 5 5 141 5 33 5 3 3 3 33 33 3 33 33 5 33 5 4 33 197 6 33 33 33 195 33 33 33 33 33 6 91 6 4 4 4 4 3 6,0,0,0,0,0,0
20,240 311 78 33 33 195 5 221 221 197 160 159 120 140 3 221 221 221 33 197 33 197 140 3 168 3 6 6 78 102 221 221 42 221 221 221 221 102 78 168 102 78 168 102 78 168 102 78 168 102 4 240 240 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 78 33 195 33 195 33 195 33 195 33 195 33 195 33 195 33 195 5 197 221 221 142 3 221 6 13 78 33 195 33 5 140 78 168 102 78 168 102 221 221 142 4 221 78 168 102 221 221 142 4 221 78 221 221 142 4 221 78 140 221 221 142 4 221 140 221 221 142 3 221 221 221 142 3 221 195 221 221 142 3 221 6 78 195 195 42 42 120 6 6 3 6 140 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 118 6 7 5 221 78 5 195 195 5 140 195 221 221 142 221 221 4 142 4 240 6 10 221 221 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 197 221 221 221 221 33 197 140 3 197 33 221 221 221 197 195 120 221 221 140 4 265 240 6 3 4 140 4 4 140 4 3 4 4 4 3 3 4 140 4 4 160 159 240 118 38 78 10 168 102 78 78 78 168 102 78 168 102 102 6 240 240 240 240 240 240 6 240 240 240 240 240 240 240 240 240 240 195 195 240 240 240 240 240 240 240 240 240 240 240 78 78 78 219,0,0,0,0,0,0
21,174 6 6 5 220 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 220 6 63 6 5 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 192 192 125 125 125 122 125 5 6 91 5 5 3 5 5 3 6 3 3 6 5 180 221 5 3 3 3 3 3 3 3 6 91 240 5 3 197 192 192 6 125 45 3 180 6 91,0,0,0,0,0,0
22,240 78 13 78 240 78 265 240 240 240 78 13 78 13 78 265 240 78 265 240 240 78 5 5 197 78 5 207 94 6 78 265 240 240 4 78 265 240 240 118 38 197 6 4 78 265 240 240 78 265 240 240 240 78 240 196 78 265 240 240 265 240 240 196 240 240 240 78 240 196 240 240 240 240 240 240 240 78 265 240 240 196 78 265 240 265 240 240 196 78 265 240 240 240 196 78 240 265 240 240 240 196 78 240 265 240 240 240 265 240 240 196 78 265 240 240 240 196 240 240 240 78 240 265 240 240 196 78 265 240 240 265 240 240 240 196 240 240 78 240 265 240 240 240 196 78 240 196 240 78 240 196 78 240 265 240 240 240 196 78 240 196 78 240 265 240 240 265 240 240 240 196 240 78 240 196 240 78 240 265 240 240 196 240 240 78 240 265 240 240 240 240 240 240 240 240 331 240 240 240 240 240 240 240 240 240 240 4 265 265 168 3 6 6 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 4 240 240 240 240 240 240 240 240 240 240 331 240 240 240 240 240 240 240 240 240 240 240 4 240 265 168 3 240 4 240 240 78 78 219,0,0,0,0,0,0
23,311 78 196 78 265 240 240 196 240 240 78 196 78 265 240 240 196 240 78 240 240 196 240 78 240 265 240 240 196 78 265 240 240 240 196 78 265 240 240 196 240 78 265 240 240 196 240 78 240 196 78 240 265 240 240 196 240 78 240 196 78 265 240 240 196 78 196 240 78 265 240 240 240 196 78 265 240 240 196 240 78 240 265 240 240 196 78 265 240 240 196 78 196 78 240 265 240 240 240 196 78 265 240 240 196 78 240 265 240 240 240 240 240 240 265 240 240 240 196 240 240 78 265 240 240 240 240 196 78 240 265 240 240 240 196 240 78 240 265 240 240 240 196 240 78 240 196 240 78 265 240 240 196 240 240 78 265 240 240 78 265 240 78 240 219 91,0,0,0,0,0,0
24,219 311 78 196 78 265 240 240 265 240 240 196 78 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 240 78 240 265 240 240 240 265 240 240 240 196 78 240 240 265 240 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 240 78 240 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 265 240 240 240 196 78 265 240 240 240 196 78 265 240 240 240 265 240 240 240 265 240 240 240 196 78 265 240 240 78 265 240 240,0,0,0,0,0,0
25,311 78 265 240 240 240 196 240 78 265 240 240 265 240 240 240 196 240 240 78 265 240 240 196 78 265 240 240 240 240 240 265 240 240 240 196 240 240 78 240 265 240 240 240 196 78 265 240 240 240 196 240 240 240 78 240 265 240 240 196 78 265 240 240 196 78 265 240 240 265 240 240 265 240 240 265 240 240 196 240 78 240 265 240 240 196 240 240 78 265 240 240 196 78 265 240 240 196 240 240 240 240 78 265 240 240 240 78 219,0,0,0,0,0,0
26,311 78 13 5 221 78 5 6 9 195 10 195 13 195 140 42 221 221 142 3 221 140 4 240 240 240 240 140 221 221 142 3 221 240 240 240 240 118 6 195 10 221 6 160 168 102 78 168 102 78 168 102 78 4 5 221 78 5 6 9 195 10 195 195 140 4 140 221 221 142 3 221 140 221 221 142 3 221 240 240 5 140 195 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 221 221 142 4 221 240 240 240 221 221 142 4 221 118 221 221 142 4 221 118 6 195 10 221 6 240 4 5 221 78 5 6 9 195 10 33 195 33 195 33 195 33 195 33 195 33 195 33 38 195 240 221 5 120 4 140 4 4 140 4 221 4 240 240 10 221 221 33 240 221 33 197 120 221 240 240 6 10 221 221 4 4 4 4 4 4 140 140 140 140 3 140 140 4 4 4 9 4 6 240 6 10 221 221 221 221 221 221 33 221 33 221 33 33 197 221 5 4 4 221 3 4 240 6 10 3 140 4 140 4 4 3 4 4 140 3 4 140 140 3 4 140 140 4 140 78 102 168 102 102 6 13 5 221 78 5 6 9 195 10 33 195 33 195 33 195 33 195 33 195 33 195 33 195 5 197 192 4 6 91 38 195 221 221 221 33 197 140 3 197 33 197 221 4 5 5 41 240 240 240 13 78 240 240 4 240 3 140 4 221 221 221 33 197 140 3 197 33 197 221 78 195 5 5 221 221 221 221 160 159 120 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 140 4 221 221 140 4 140 4 140 4 140 3 265 140 240 6 33 221 197 221 33 221 120 4 4 240 240 10 4 33 3 221 33 221 197 120 4 221 3 240 240 5 5 221 140 140 6 91 10 4 5 192 4 195 240 240 240 13 78 5 221 78 5 6 9 195 10 195 5 140 3 168 240 3 6 6 78 102 221 221 42 221 221 221 221 102 78 168 102 102 78 168 102 78 78 42 160 159 120 168 240 3 6 6 78 78 168 102 78 168 102 78 4 240 240 78 78 168 102 78 168 102 78 4 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 168 102 78 4 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 168 102 78 78 78 168 102 78 240 240 78 265 240 78 240 78 78 219 91,0,0,0,0,0,0
27,311 78 78 265 102 102 102 13 102 102 102 102 6 5 197 192 3 3 6 91 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 6 265 78 4 78 78 265 240 240 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 4 240 168 54 102 6 265 78 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 6 78 102 168 54 102 6 265 78 78 78 265 240 240 78 265 102 102 102 13 102 102 102 102 6 195 5 197 192 3 3 6 91 195 102 102 78 168 102 168 54 102 6 265 78 4 78 78 265 240 240 78 219,0,0,0,0,0,0
28,311 240 240 240 78 78 265 78 240 240 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 118 6 38 4 78 78 265 240 240 240 240 265 265 78 265 265 78 265 265 33 39 5 4 265 265 78 265 265 4 4 265 265 78 265 265 4 265 265 265 4 6 265 78 78 265 240 240 240 265 265 78 265 265 78 265 265 33 39 5 4 265 265 78 265 265 4 265 265 265 4 6 265 4 78 78 265 240 240 33 196 196 196 196 196 196 195 5 5 6 5 4 4 4 4 4 4 4 4 4 4 4 118 6 38 4 78 78 265 240 78 240 4 240 240 4 219,0,0,0,0,0,0
29,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220,0,0,0,0,0,0
30,6 63 6 5 221 6 221 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 192 6 192 243 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 45 45 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 272 197 5 197 192 3 6 91 5 197 192 3 6 91 340 340 340 192 197 192 3 3 197 192 4 91 6 91 6 91 6,0,0,0,0,0,0
31,240 311 78 33 195 196 78 195 195 195 195 195 195 195 195 195 195 78 78 78 33 33 33 5 197 192 3 3 6 91 195 195 196 196 196 196 196 196 91 6 91 6 268 5 197 192 5 197 192 78 265 240 240 240 5 197 4 240 78 265 240 240 3 78 265 240 240 197 4 240 78 265 240 240 240 6 240 4 240 78 265 240 78 265 240 78 219 240,0,0,0,0,0,0
32,311 78 196 78 265 240 240 5 5 197 78 5 207 6 94 78 265 240 240 4 78 265 5 3 196 240 102 168 168 102 240 240 240 78 265 240 240 240 78 240 196 78 265 240 240 240 196 78 265 240 240 240 196 78 195 195 195 195 195 195 195 195 195 195 78 265 240 240 240 196 240 240 240 78 240 265 240 78 265 240 6 240 219,0,0,0,0,0,0
33,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 192 192 243 125 125 125 125 125 125 125 125 125 125 192 125 125 125 125 125 125 125 91 45 45 195 195 195 195 196 196 196 195 33 195 195 33 195 5 197 192 3 3 3 3 3 3 3 3 3 6 91 195 33 195 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 45 3 3 3 3 3 3 45 3 3 3 3 3 3 3 6 91 33 33 33 33 192 3 3 3 3 3 6 13 33 197 3 4 4 4 5 5 4 197 33 33 3 45 4 140 4 91 33 5 3 3 3 3 3 3 3 3 4 6 91 4 4 6 91 4,0,0,0,0,0,0
34,311 240 240 240 78 240 240 33 195 196 240 78 240 33 195 196 78 78 78 78 33 33 33 5 197 192 3 3 6 91 195 195 196 196 196 196 78 192 91 168 102 4 240 240 78 265 240 240 78 33 195 196 78 78 78 78 33 33 33 5 197 192 3 3 6 91 195 195 196 196 196 196 4 78 265 240 240 33 195 78 78 78 3 195 4 240 240 78 265 240 6 240 78 219 91,0,0,0,0,0,0
